ratio_high,ratio_low,metric,diff
0.3,0.1,metric_accuracy,0.030000000000000027
0.3,0.1,metric_accuracy,0.0
0.3,0.1,metric_accuracy,0.040000000000000036
0.3,0.1,metric_accuracy,0.040000000000000036
0.3,0.1,metric_accuracy,0.050000000000000044
0.3,0.1,metric_accuracy,0.040000000000000036
0.3,0.1,metric_accuracy,0.05500000000000005
0.3,0.1,metric_accuracy,0.03500000000000003
0.3,0.1,metric_accuracy,0.025000000000000022
0.3,0.1,metric_accuracy,0.05999999999999994
0.3,0.1,metric_accuracy,-0.0050000000000000044
0.3,0.1,metric_accuracy,0.050000000000000044
0.3,0.1,metric_accuracy,-0.0050000000000000044
0.3,0.1,metric_accuracy,0.08000000000000007
0.3,0.1,metric_accuracy,0.04500000000000004
0.3,0.1,metric_accuracy,0.025000000000000022
0.3,0.1,metric_accuracy,0.04500000000000004
0.3,0.1,metric_accuracy,0.010000000000000009
0.3,0.1,metric_accuracy,0.06000000000000005
0.3,0.1,metric_accuracy,0.030000000000000027
0.3,0.1,metric_accuracy,0.08000000000000007
0.3,0.1,metric_accuracy,0.03500000000000003
0.3,0.1,metric_accuracy,0.03500000000000003
0.3,0.1,metric_accuracy,0.030000000000000027
0.3,0.1,metric_accuracy,0.04500000000000004
0.3,0.1,metric_roc_auc,0.05202380952380947
0.3,0.1,metric_roc_auc,0.03392857142857153
0.3,0.1,metric_roc_auc,0.0630952380952382
0.3,0.1,metric_roc_auc,0.08130952380952383
0.3,0.1,metric_roc_auc,0.03749999999999998
0.3,0.1,metric_roc_auc,-0.005357142857142727
0.3,0.1,metric_roc_auc,0.022738095238095224
0.3,0.1,metric_roc_auc,-0.0011904761904762973
0.3,0.1,metric_roc_auc,0.02416666666666667
0.3,0.1,metric_roc_auc,0.02309523809523817
0.3,0.1,metric_roc_auc,0.03773809523809535
0.3,0.1,metric_roc_auc,-0.005833333333333357
0.3,0.1,metric_roc_auc,0.035119047619047494
0.3,0.1,metric_roc_auc,0.06547619047619047
0.3,0.1,metric_roc_auc,0.07904761904761914
0.3,0.1,metric_roc_auc,0.01952380952380961
0.3,0.1,metric_roc_auc,0.04678571428571421
0.3,0.1,metric_roc_auc,-0.02059523809523811
0.3,0.1,metric_roc_auc,0.07059523809523816
0.3,0.1,metric_roc_auc,0.022976190476190483
0.3,0.1,metric_roc_auc,0.07238095238095232
0.3,0.1,metric_roc_auc,0.033571428571428474
0.3,0.1,metric_roc_auc,0.023809523809523836
0.3,0.1,metric_roc_auc,0.05071428571428571
0.3,0.1,metric_roc_auc,0.0630952380952382
0.5,0.1,metric_accuracy,0.020000000000000018
0.5,0.1,metric_accuracy,-0.0050000000000000044
0.5,0.1,metric_accuracy,0.015000000000000013
0.5,0.1,metric_accuracy,0.05500000000000005
0.5,0.1,metric_accuracy,0.0
0.5,0.1,metric_accuracy,0.025000000000000022
0.5,0.1,metric_accuracy,0.030000000000000027
0.5,0.1,metric_accuracy,-0.03499999999999992
0.5,0.1,metric_accuracy,0.0050000000000000044
0.5,0.1,metric_accuracy,0.029999999999999916
0.5,0.1,metric_accuracy,-0.010000000000000009
0.5,0.1,metric_accuracy,0.015000000000000013
0.5,0.1,metric_accuracy,-0.04499999999999993
0.5,0.1,metric_accuracy,0.025000000000000022
0.5,0.1,metric_accuracy,0.020000000000000018
0.5,0.1,metric_accuracy,-0.0050000000000000044
0.5,0.1,metric_accuracy,0.020000000000000018
0.5,0.1,metric_accuracy,-0.06999999999999995
0.5,0.1,metric_accuracy,0.06500000000000006
0.5,0.1,metric_accuracy,0.020000000000000018
0.5,0.1,metric_accuracy,-0.015000000000000013
0.5,0.1,metric_accuracy,0.0
0.5,0.1,metric_accuracy,-0.040000000000000036
0.5,0.1,metric_accuracy,0.010000000000000009
0.5,0.1,metric_accuracy,0.040000000000000036
0.5,0.1,metric_roc_auc,0.07666666666666666
0.5,0.1,metric_roc_auc,0.02261904761904776
0.5,0.1,metric_roc_auc,0.06404761904761913
0.5,0.1,metric_roc_auc,0.07511904761904764
0.5,0.1,metric_roc_auc,0.028690476190476155
0.5,0.1,metric_roc_auc,0.004047619047619078
0.5,0.1,metric_roc_auc,0.01666666666666672
0.5,0.1,metric_roc_auc,-0.021309523809523778
0.5,0.1,metric_roc_auc,-0.01952380952380961
0.5,0.1,metric_roc_auc,0.02988095238095234
0.5,0.1,metric_roc_auc,0.044047619047619224
0.5,0.1,metric_roc_auc,-0.030952380952380953
0.5,0.1,metric_roc_auc,-0.00023809523809537048
0.5,0.1,metric_roc_auc,0.044047619047619
0.5,0.1,metric_roc_auc,0.08166666666666689
0.5,0.1,metric_roc_auc,0.005119047619047579
0.5,0.1,metric_roc_auc,0.05833333333333324
0.5,0.1,metric_roc_auc,-0.052142857142857046
0.5,0.1,metric_roc_auc,0.08750000000000002
0.5,0.1,metric_roc_auc,0.02190476190476187
0.5,0.1,metric_roc_auc,0.03702380952380946
0.5,0.1,metric_roc_auc,0.015357142857142847
0.5,0.1,metric_roc_auc,0.002619047619047521
0.5,0.1,metric_roc_auc,0.04500000000000004
0.5,0.1,metric_roc_auc,0.0525000000000001
0.5,0.3,metric_accuracy,-0.010000000000000009
0.5,0.3,metric_accuracy,-0.0050000000000000044
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,0.015000000000000013
0.5,0.3,metric_accuracy,-0.050000000000000044
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,-0.06999999999999995
0.5,0.3,metric_accuracy,-0.020000000000000018
0.5,0.3,metric_accuracy,-0.030000000000000027
0.5,0.3,metric_accuracy,-0.0050000000000000044
0.5,0.3,metric_accuracy,-0.03500000000000003
0.5,0.3,metric_accuracy,-0.039999999999999925
0.5,0.3,metric_accuracy,-0.05500000000000005
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,-0.030000000000000027
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,-0.07999999999999996
0.5,0.3,metric_accuracy,0.0050000000000000044
0.5,0.3,metric_accuracy,-0.010000000000000009
0.5,0.3,metric_accuracy,-0.09500000000000008
0.5,0.3,metric_accuracy,-0.03500000000000003
0.5,0.3,metric_accuracy,-0.07500000000000007
0.5,0.3,metric_accuracy,-0.020000000000000018
0.5,0.3,metric_accuracy,-0.0050000000000000044
0.5,0.3,metric_roc_auc,0.02464285714285719
0.5,0.3,metric_roc_auc,-0.01130952380952377
0.5,0.3,metric_roc_auc,0.0009523809523809268
0.5,0.3,metric_roc_auc,-0.006190476190476191
0.5,0.3,metric_roc_auc,-0.008809523809523823
0.5,0.3,metric_roc_auc,0.009404761904761805
0.5,0.3,metric_roc_auc,-0.0060714285714285054
0.5,0.3,metric_roc_auc,-0.02011904761904748
0.5,0.3,metric_roc_auc,-0.04369047619047628
0.5,0.3,metric_roc_auc,0.006785714285714173
0.5,0.3,metric_roc_auc,0.006309523809523876
0.5,0.3,metric_roc_auc,-0.025119047619047596
0.5,0.3,metric_roc_auc,-0.035357142857142865
0.5,0.3,metric_roc_auc,-0.021428571428571463
0.5,0.3,metric_roc_auc,0.002619047619047743
0.5,0.3,metric_roc_auc,-0.014404761904762031
0.5,0.3,metric_roc_auc,0.011547619047619029
0.5,0.3,metric_roc_auc,-0.031547619047618936
0.5,0.3,metric_roc_auc,0.016904761904761867
0.5,0.3,metric_roc_auc,-0.001071428571428612
0.5,0.3,metric_roc_auc,-0.035357142857142865
0.5,0.3,metric_roc_auc,-0.018214285714285627
0.5,0.3,metric_roc_auc,-0.021190476190476315
0.5,0.3,metric_roc_auc,-0.005714285714285672
0.5,0.3,metric_roc_auc,-0.010595238095238102
