class_ratio,repeat_id,fold_id,tau,n_groups,agreement_spearman_raw,agreement_spearman_group,topk_overlap_raw,topk_overlap_group
0.1,0,0,0.7,20,0.77593984962406,0.77593984962406,0.6,0.6
0.1,0,1,0.7,20,0.8586466165413533,0.8586466165413533,0.4,0.4
0.1,0,2,0.7,20,0.6947368421052631,0.6947368421052631,0.8,0.8
0.1,0,3,0.7,20,0.849624060150376,0.849624060150376,0.6,0.6
0.1,0,4,0.7,20,0.8646616541353382,0.8646616541353382,0.8,0.8
0.1,1,0,0.7,20,0.6917293233082705,0.6917293233082705,0.6,0.6
0.1,1,1,0.7,20,0.8645598194130925,0.8645598194130925,0.8,0.8
0.1,1,2,0.7,20,0.9383458646616539,0.9383458646616539,0.6,0.6
0.1,1,3,0.7,20,0.863157894736842,0.863157894736842,0.8,0.8
0.1,1,4,0.7,20,0.8661654135338346,0.8661654135338346,0.8,0.8
0.1,2,0,0.7,20,0.6285714285714286,0.6285714285714286,0.6,0.6
0.1,2,1,0.7,20,0.911211437170805,0.911211437170805,1.0,1.0
0.1,2,2,0.7,20,0.806015037593985,0.806015037593985,0.4,0.4
0.1,2,3,0.7,20,0.9744360902255638,0.9744360902255638,1.0,1.0
0.1,2,4,0.7,20,0.7924812030075187,0.7924812030075187,0.6,0.6
0.1,3,0,0.7,20,0.9052631578947368,0.9052631578947368,0.8,0.8
0.1,3,1,0.7,20,0.5744360902255639,0.5744360902255639,0.8,0.8
0.1,3,2,0.7,20,0.8721804511278194,0.8721804511278194,1.0,1.0
0.1,3,3,0.7,20,0.8075187969924811,0.8075187969924811,0.6,0.6
0.1,3,4,0.7,20,0.8947368421052632,0.8947368421052632,0.6,0.6
0.1,4,0,0.7,20,0.9127819548872179,0.9127819548872179,0.8,0.8
0.1,4,1,0.7,20,0.7639097744360903,0.7639097744360903,0.8,0.8
0.1,4,2,0.7,20,0.669172932330827,0.669172932330827,0.8,0.8
0.1,4,3,0.7,20,0.8436090225563909,0.8436090225563909,0.8,0.8
0.1,4,4,0.7,20,0.8436090225563909,0.8436090225563909,0.6,0.6
0.3,0,0,0.7,20,0.8796992481203006,0.8796992481203006,0.8,0.8
0.3,0,1,0.7,20,0.8932330827067668,0.8932330827067668,1.0,1.0
0.3,0,2,0.7,20,0.8240601503759398,0.8240601503759398,0.6,0.6
0.3,0,3,0.7,20,0.7112781954887217,0.7112781954887217,0.6,0.6
0.3,0,4,0.7,20,0.7609022556390977,0.7609022556390977,1.0,1.0
0.3,1,0,0.7,20,0.7383458646616541,0.7383458646616541,0.4,0.4
0.3,1,1,0.7,20,0.9353383458646616,0.9353383458646616,0.8,0.8
0.3,1,2,0.7,20,0.8436090225563909,0.8436090225563909,0.8,0.8
0.3,1,3,0.7,20,0.8360902255639097,0.8360902255639097,0.8,0.8
0.3,1,4,0.7,20,0.9112781954887217,0.9112781954887217,0.8,0.8
0.3,2,0,0.7,20,0.8330827067669173,0.8330827067669173,0.6,0.6
0.3,2,1,0.7,20,0.8962406015037594,0.8962406015037594,0.6,0.6
0.3,2,2,0.7,20,0.8781954887218045,0.8781954887218045,0.8,0.8
0.3,2,3,0.7,20,0.8736842105263156,0.8736842105263156,0.8,0.8
0.3,2,4,0.7,20,0.7864661654135338,0.7864661654135338,1.0,1.0
0.3,3,0,0.7,20,0.5789473684210527,0.5789473684210527,0.4,0.4
0.3,3,1,0.7,20,0.8781954887218045,0.8781954887218045,0.6,0.6
0.3,3,2,0.7,20,0.8285714285714285,0.8285714285714285,0.8,0.8
0.3,3,3,0.7,20,0.8691729323308269,0.8691729323308269,0.6,0.6
0.3,3,4,0.7,20,0.8090225563909773,0.8090225563909773,0.8,0.8
0.3,4,0,0.7,20,0.8270676691729323,0.8270676691729323,1.0,1.0
0.3,4,1,0.7,20,0.8947368421052632,0.8947368421052632,1.0,1.0
0.3,4,2,0.7,20,0.7548872180451127,0.7548872180451127,0.8,0.8
0.3,4,3,0.7,20,0.900751879699248,0.900751879699248,1.0,1.0
0.3,4,4,0.7,20,0.8481203007518796,0.8481203007518796,1.0,1.0
0.5,0,0,0.7,20,0.8210526315789473,0.8210526315789473,0.8,0.8
0.5,0,1,0.7,20,0.8240601503759398,0.8240601503759398,1.0,1.0
0.5,0,2,0.7,20,0.7609022556390977,0.7609022556390977,0.6,0.6
0.5,0,3,0.7,20,0.7924812030075187,0.7924812030075187,0.6,0.6
0.5,0,4,0.7,20,0.8872180451127819,0.8872180451127819,0.8,0.8
0.5,1,0,0.7,20,0.806015037593985,0.806015037593985,0.8,0.8
0.5,1,1,0.7,20,0.8165413533834586,0.8165413533834586,0.8,0.8
0.5,1,2,0.7,20,0.8977443609022555,0.8977443609022555,0.8,0.8
0.5,1,3,0.7,20,0.9443609022556391,0.9443609022556391,0.8,0.8
0.5,1,4,0.7,20,0.6285714285714286,0.6285714285714286,0.8,0.8
0.5,2,0,0.7,20,0.900751879699248,0.900751879699248,0.6,0.6
0.5,2,1,0.7,20,0.8902255639097743,0.8902255639097743,0.8,0.8
0.5,2,2,0.7,20,0.863157894736842,0.863157894736842,0.8,0.8
0.5,2,3,0.7,20,0.9308270676691727,0.9308270676691727,0.8,0.8
0.5,2,4,0.7,20,0.8030075187969924,0.8030075187969924,1.0,1.0
0.5,3,0,0.7,20,0.6661654135338345,0.6661654135338345,0.4,0.4
0.5,3,1,0.7,20,0.849624060150376,0.849624060150376,0.8,0.8
0.5,3,2,0.7,20,0.7804511278195487,0.7804511278195487,0.8,0.8
0.5,3,3,0.7,20,0.863157894736842,0.863157894736842,0.6,0.6
0.5,3,4,0.7,20,0.8586466165413533,0.8586466165413533,0.8,0.8
0.5,4,0,0.7,20,0.8630549285176823,0.8630549285176823,1.0,1.0
0.5,4,1,0.7,20,0.7669172932330827,0.7669172932330827,0.8,0.8
0.5,4,2,0.7,20,0.8075187969924811,0.8075187969924811,1.0,1.0
0.5,4,3,0.7,20,0.9443609022556391,0.9443609022556391,0.6,0.6
0.5,4,4,0.7,20,0.837593984962406,0.837593984962406,1.0,1.0
